 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 113 1676 2 0 ZTF_g 753527300415 0 2.6967 488.125 10.9752 26.2799 1.33842e-05 0.036065 -0.0340152 2.97418e-05 622 30. 0.058506 0.065797 19.6264 26.2799 2 2458508.0273032 1676120104 100.931231154896 53.1440021870658 2.11264299784395 1.05527576691308 174.029857916229 84.6808592754513 2.0689676571678 1.06716571480384 0.0613631432058131 17.6350004196167 0.0410000011324883 2.65100002288818 0.155000001192093 2458269.832766 2458680.729491 0
 114 632 11 1 ZTF_g 753532384115 0 2.9452 82.724 11.4177 26.293 1.67549e-05 0.039673 -0.0219187 3.90853e-05 586 30. 0.063502 0.074245 19.5329 26.293 1 2458508.0323843 632120141 -109.263758622613 67.8529794607742 -1.79127396821729 0.987872878161124 -191.018747221647 101.100101509132 -1.90212736291922 1.11970741876443 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 115 632 11 1 ZTF_r 754514994115 0 2.6512 169.005 10.1577 26.3263 5.964e-06 0.026706 0.110656 1.09408e-05 722 30. 0.056399 0.059766 19.7785 26.3263 1 2458509.015 632120241 -104.716757122143 56.0266581806714 -2.07910425238484 1.0625321531157 -161.655649525959 88.6853385706109 -1.83507682610675 1.09305642512933 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 116 632 11 1 ZTF_g 757515084115 0 2.1149 46.424 9.58246 25.6672 1.74216e-05 0.0401599 -0.0321177 4.1106e-05 573 30. 0.05599 0.058727 19.3346 25.6672 1 2458512.015081 632120141 -3.75557502089786 48.0113531891495 -0.0870136319069112 1.02664259141378 -44.4904185166936 83.0716937055778 -0.539173598697775 1.07943095936031 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 117 632 11 1 ZTF_r 757544184115 0 1.6713 124.773 10.7372 25.9966 6.7553e-06 0.0283329 0.108252 1.2431e-05 717 30. 0.049353 0.055665 19.7567 25.9966 1 2458512.0441898 632120241 -117.578398820574 45.2554181058685 -2.89009262114166 1.10868341562821 -162.796663066771 85.6150072139411 -1.91430349996313 1.05848383070087 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 118 632 11 1 ZTF_g 768513394115 0 3.6473 81.8559 4.4396 26.2765 1.0302e-05 0.0347712 -0.0181161 2.03347e-05 705 30. 0.075212 0.100016 20.4686 26.2765 1 2458523.0133912 632120141 -131.74849581563 36.887509835152 -3.97302344930692 1.16027660109576 -116.076625382481 51.6007930206174 -2.26466302729493 1.21098443004888 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 119 632 11 1 ZTF_r 772525424115 0 2.5807 155.622 6.38567 26.2589 4.2584e-06 0.0227888 0.105353 7.88787e-06 728 30. 0.056334 0.059112 20.2129 26.2589 1 2458527.0254282 632120241 -78.2401041892795 37.4236007190371 -2.32561944659684 1.12392432941708 49.1101690558465 60.1329045324693 0.822194258773756 1.08200577069329 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 120 632 11 1 ZTF_g 772548414115 0 3.6179 61.3505 5.27654 25.9702 1.4545e-05 0.0391698 -0.02443 3.1422e-05 645 30. 0.071565 0.094763 19.9402 25.9702 1 2458527.0484144 632120141 -10.9536023813675 38.8755439029967 -0.313426198145284 1.01744575980721 -1.19498137751145 53.8624764974051 -0.0223352085546993 1.16456024526447 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 121 632 11 1 ZTF_r 784501344115 0 2.3196 114.08 15.4495 25.8993 1.43783e-05 0.0403784 0.122018 2.70498e-05 683 30. 0.056843 0.080272 19.0302 25.8993 1 2458539.0013426 632120241 140.389669772573 79.7485696267451 1.95824511258758 1.04452719554653 239.982655330608 130.413436938123 1.85256180646686 1.10523085663462 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 122 632 11 1 ZTF_i 785426884115 48 1.343 18.2464 18.2729 22.7741 0.000600536 0.0950085 0.0176587 0.00436879 48 30. 0.078716 0.083619 16.02 22.7741 2 2458539.9268866 632120341 92.395479657181 74.6463078678348 1.37688349448149 0.99588194047012 156.776928347663 150.392651616981 1.04947168816598 1.06535482865107 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 123 632 11 1 ZTF_r 787543434115 0 1.9193 170.466 6.12538 26.336 3.4528e-06 0.0203254 0.107484 6.34533e-06 722 30. 0.048494 0.05931 20.6064 26.336 1 2458542.0434375 632120241 -139.658205124208 29.9722440319489 -5.18324810260706 1.10444281039799 -59.7460110678885 53.7406865331556 -1.11923400630178 1.07088675287278 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 124 632 11 1 ZTF_i 793455544115 0 1.9453 335.552 5.55847 25.766 1.3408e-06 0.0187333 0.193321 8.16959e-06 733 30. 0.05123 0.063476 20.1366 25.766 2 2458547.955544 632120341 -45.3690223633099 27.9441596346792 -1.80602254929528 1.01345284338289 24.276578512867 52.0292075225702 0.469737745963166 1.05652408975725 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 125 632 11 1 ZTF_r 793518614115 0 2.2096 168.823 5.63452 26.3376 3.2144e-06 0.0196712 0.106167 5.92644e-06 726 30. 0.054194 0.055675 20.577 26.3376 1 2458548.0186111 632120241 32.247561971401 31.3236652878647 1.14519412798909 1.17367876679437 69.4160417475927 53.3386484811503 1.31018623029612 1.07743292088873 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 126 632 11 1 ZTF_g 802482284115 0 3.4251 83.0182 4.3096 26.296 9.9653e-06 0.0343403 -0.0263926 1.90108e-05 710 30. 0.073178 0.077821 20.4901 26.296 1 2458556.9822801 632120141 -38.9700803120533 34.4585053287133 -1.25802614321366 1.04840147570818 -40.5494201638587 48.1959011745735 -0.847012336045001 1.15647998524952 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 127 632 11 1 ZTF_r 802504084115 0 2.3771 167.532 5.69537 26.3275 3.02e-06 0.0190268 0.106445 5.53544e-06 720 30. 0.054111 0.055006 20.4744 26.3275 1 2458557.0040856 632120241 -10.1599217875259 34.7530602625649 -0.325201179693379 1.03224380306195 -58.8558384462038 56.8737512862429 -1.04182042795437 1.08617251524422 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 128 632 11 1 ZTF_i 803340914115 0 3.5823 325.315 7.39482 25.7466 7.079e-06 0.0427834 0.189717 4.31203e-05 720 30. 0.125674 0.114677 19.2602 25.7466 2 2458557.8409144 632120341 -127.168592282846 58.2308134781185 -2.42930367804373 1.01236873401013 -0.231811205280696 78.8106602457064 -0.00296117893642709 1.13385518633536 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 129 632 11 1 ZTF_r 806420114115 0 2.006 169.15 10.039 26.343 3.8674e-06 0.0215222 0.109251 7.11945e-06 718 30. 0.050225 0.058441 20.0247 26.343 1 2458560.9201157 632120241 77.2739819684501 48.8299212282783 1.76036234267885 0.970879882560617 -39.40314791698 87.6798421105383 -0.452424747015934 1.06022557131091 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 130 632 11 1 ZTF_g 806501234115 0 2.0963 83.4059 8.02128 26.3342 7.4409e-06 0.0296604 -0.059692 1.40193e-05 714 30. 0.055069 0.062648 20.2148 26.3342 1 2458561.0012384 632120141 59.0199095363412 37.1129883215441 1.7689983003036 1.03974412991597 -117.73563811501 65.6364428181526 -1.80583513247374 1.06456736673114 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 131 632 11 1 ZTF_i 807457414115 0 1.5593 257.512 13.9346 25.5136 5.1979e-06 0.0361816 0.176202 3.17542e-05 712 30. 0.055009 0.062873 19.025 25.5136 2 2458561.957419 632120341 20.3967987830324 55.3866904487781 0.409648526789172 0.961179996939 41.6688545933393 112.127966492268 0.3741216222746 1.03704495268858 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 132 1676 2 0 ZTF_g 813422230415 0 2.5194 468.597 10.4407 26.2108 1.68489e-05 0.041377 0.00356294 3.59971e-05 642 30. 0.057554 0.068176 19.7478 26.2108 1 2458567.9222338 1676120104 33.9074641900708 51.838565087966 0.727607456871657 1.08402164291365 61.4911502000346 82.7605822359119 0.74800460511571 1.08097585151655 0.0613631432058131 17.6350004196167 0.0410000011324883 2.65100002288818 0.155000001192093 2458269.832766 2458680.729491 0
 133 632 11 1 ZTF_g 814400124115 0 1.9478 78.3214 8.97645 26.2622 8.5173e-06 0.0319051 -0.075884 1.63641e-05 712 30. 0.048803 0.051957 20.0835 26.2622 1 2458568.9001273 632120141 13.4009544376703 39.7339352676894 0.37517073300448 1.01540380530241 -76.6729402254004 75.0601596053915 -1.02836627706351 1.04991027153717 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 134 632 11 1 ZTF_i 814465654115 0 1.374 315.455 8.87588 25.7171 2.197e-06 0.02413 0.187084 1.33606e-05 736 30. 0.055763 0.078579 19.7927 25.7171 2 2458568.9656597 632120341 0.651250933872947 31.9538669477825 0.0226714729918063 1.1366389132719 -28.006282778153 65.9959148823576 -0.427221999335295 1.03421267376331 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 135 632 11 1 ZTF_r 814499954115 0 1.9647 147.995 10.953 26.1826 5.7232e-06 0.0261652 0.110913 1.06267e-05 718 30. 0.0503 0.058115 19.8103 26.1826 1 2458568.9999537 632120241 -0.436275215393223 47.1983960658086 -0.0102822486594258 1.14288113512197 -115.227863323913 85.5684842913861 -1.35568522188608 1.06206527631604 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 136 632 11 1 ZTF_r 818455894115 0 1.6201 162.574 6.77266 26.303 3.7576e-06 0.0211743 0.102294 6.89783e-06 720 30. 0.044503 0.068765 20.601 26.303 1 2458572.9558912 632120241 -17.6267393384068 27.7349298447726 -0.706967927135406 1.19553029263696 -109.261498511901 52.4554835461478 -2.09696629512449 1.05697813960959 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 137 1676 2 0 ZTF_g 818527870415 0 2.5089 487.073 8.78594 26.2922 1.03301e-05 0.0333218 -0.0638526 2.08993e-05 676 30. 0.054881 0.05988 19.9135 26.2922 1 2458573.0278704 1676120104 27.4150417561209 42.2899542561013 0.721118267636528 1.05174872600476 57.6691188627908 72.0128785606792 0.806210289835852 1.05374377195076 0.0613631432058131 17.6350004196167 0.0410000011324883 2.65100002288818 0.155000001192093 2458269.832766 2458680.729491 0
 138 632 11 1 ZTF_r 821411604115 0 1.4869 162.866 5.42927 26.3075 3.8887e-06 0.0215235 0.107852 7.20289e-06 717 30. 0.049643 0.064953 20.849 26.3075 1 2458575.9116088 632120241 -52.2166326195129 24.9028971136619 -2.3324577629697 1.39294122920093 -109.698514620365 47.2598708432905 -2.33681003475501 1.05158202766502 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 139 632 11 1 ZTF_g 821501414115 0 1.8225 41.1473 5.74085 25.535 1.02491e-05 0.0335412 -0.0498859 2.10886e-05 675 30. 0.053262 0.060364 19.9079 25.535 1 2458576.001412 632120141 -22.2876731106356 22.9050511587931 -1.08240119829229 1.12361326451187 -68.5343029693242 42.7153715219118 -1.61524722798079 1.06351471584211 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 140 632 11 1 ZTF_r 826499664115 0 2.1419 135.853 7.94236 26.0953 5.4543e-06 0.0257174 0.111143 1.00625e-05 726 30. 0.050795 0.055473 19.9888 26.0953 1 2458580.9996644 632120241 86.250766894675 39.1282714024432 2.45203747990218 1.00907842046541 63.4872316134227 67.7914180060847 0.942815826117319 1.06803177340001 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 141 632 11 1 ZTF_i 827507454115 0 1.7236 242.794 7.82316 25.4318 2.0417e-06 0.0231022 0.186816 1.26245e-05 734 30. 0.05393 0.058789 19.5483 25.4318 2 2458582.0074537 632120341 71.6939151775608 33.8314940836637 2.35730577983218 0.972972359431282 184.081642066244 66.4945368266011 2.78701757108176 1.04347291909173 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 142 632 11 1 ZTF_g 829377834115 0 3.108 73.1747 4.23616 26.183 9.1325e-06 0.0326117 -0.0557856 1.74228e-05 706 30. 0.069411 0.067966 20.4171 26.183 1 2458583.8778356 632120141 -102.145276792804 27.7600325345359 -4.09310720761782 1.08287240620174 -104.27103545329 40.6589717483276 -2.58179935110165 1.09243992837569 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 143 632 11 1 ZTF_r 832378324115 0 2.6272 162.138 7.12947 26.2821 4.4096e-06 0.0231654 0.112977 8.07153e-06 730 30. 0.066783 0.060749 20.1405 26.2821 1 2458586.8783218 632120241 37.3268014918741 40.8910328000955 1.01542417407714 0.973841840237948 85.53512423609 64.8876032568396 1.32708258429932 1.09389740272843 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 144 632 11 1 ZTF_g 832416314115 0 2.2908 80.9375 4.34165 26.2896 7.0762e-06 0.0293424 -0.0739823 1.30348e-05 726 30. 0.075382 0.054876 20.7579 26.2896 1 2458586.9163194 632120141 9.73047511413408 24.2185788235651 0.446930705206432 1.15183689860028 -26.3828227350567 41.5162178275611 -0.639762337562408 1.06551230767635 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 145 632 11 1 ZTF_i 832507554115 0 2.0582 320.707 7.03508 25.7243 1.6182e-06 0.0205187 0.187502 9.94258e-06 731 30. 0.061333 0.056447 19.7576 25.7243 2 2458587.0075579 632120341 11.591762426351 33.4866670804118 0.38506349495045 1.06302029019415 56.6836705864931 61.4324802349067 0.928913144170233 1.05123386823332 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 146 1676 2 0 ZTF_g 834290190415 0 1.7436 213.131 17.1993 25.3399 0.000172794 0.0992295 0.0224825 0.000460858 408 30. 0.04906 0.06094 18.5143 25.3399 1 2458588.7901968 1676120104 24.3693246841535 60.7146507374036 0.446482862967396 1.03613250209947 -20.0225702328908 120.010953325111 -0.167963196999189 1.04317428075139 0.0613631432058131 17.6350004196167 0.0410000011324883 2.65100002288818 0.155000001192093 2458269.832766 2458680.729491 0
 147 632 11 1 ZTF_r 835337664115 0 1.5654 88.8828 19.7723 25.6141 2.03288e-05 0.0460724 0.11027 3.75209e-05 633 30. 0.053706 0.068043 18.7211 25.6141 1 2458589.837662 632120241 -36.658449052203 78.2710014363508 -0.520988332639185 1.07099802389089 -121.225237251171 152.072996599812 -0.802520492970227 1.05386246125508 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 148 632 11 1 ZTF_i 837308614115 0 1.8603 249.745 19.2796 25.481 7.1978e-06 0.040902 0.176632 4.07697e-05 656 30. 0.055398 0.064518 18.4845 25.481 2 2458591.8086111 632120341 -83.8840653138103 85.1129031410729 -1.09632386134392 0.962314797804062 -214.438059804418 160.399944607473 -1.34590016850178 1.05116863507594 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 149 632 11 1 ZTF_g 838453584115 0 2.4531 82.2119 19.1977 26.2893 2.48095e-05 0.0422352 -0.0201739 6.20329e-05 462 30. 0.054072 0.06403 19.0788 26.2893 1 2458592.953588 632120141 -83.4393673933371 103.09770552827 -0.900278344874144 1.03179214288929 -128.134807710558 166.165930776523 -0.776319203400377 1.0974991695869 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 150 632 11 1 ZTF_i 842379844115 0 1.8745 324.59 8.63028 25.7419 1.7776e-06 0.0215977 0.180531 1.0806e-05 733 30. 0.054035 0.057481 19.6215 25.7419 2 2458596.8798495 632120341 -22.0291049215688 34.6471455778749 -0.707268297325871 1.19484720796919 -18.5945171527944 66.1281906886606 -0.283082783616252 1.04422440069264 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 151 632 11 1 ZTF_r 843382004115 0 1.838 163.502 8.3847 26.2988 3.8326e-06 0.0216299 0.10538 7.11538e-06 729 30. 0.049389 0.055807 20.2639 26.2988 1 2458597.8820023 632120241 -62.0566392700591 36.8526752033634 -1.87315637121397 1.12031521822119 -28.6435988128952 66.8988616201494 -0.431046424416609 1.06445895774397 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 152 632 11 1 ZTF_g 843464794115 0 1.8543 80.3993 8.6405 26.28 6.3901e-06 0.0277904 -0.0498094 1.23172e-05 719 30. 0.049349 0.056121 20.1806 26.28 1 2458597.9647917 632120141 42.8669935393428 34.8066465433577 1.36998446827598 1.23302902889516 -0.827057388648663 64.8944318849639 -0.0128304947521823 1.05845791030948 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 153 632 11 1 ZTF_r 844387914115 0 1.6272 162.108 7.21798 26.2965 5.9981e-06 0.0268262 0.108354 1.11611e-05 722 30. 0.065232 0.071519 20.545 26.2965 2 2458598.8879167 632120241 59.7380888550463 28.1076433697254 2.36418627109363 1.29308176744176 4.42310369927096 53.0373686911909 0.0839576635691584 1.05369034419939 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 154 632 11 1 ZTF_g 844389694115 0 1.6596 80.9012 6.74771 26.2789 5.3881e-06 0.0256153 -0.0469766 9.98259e-06 724 30. 0.045679 0.060115 20.5534 26.2789 2 2458598.8896991 632120141 -35.2316519050538 26.4987734114499 -1.47897909685216 1.14651448137483 -115.585302835489 51.1319979784312 -2.27575258352629 1.05360955823499 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 155 632 11 1 ZTF_r 844470594115 0 1.8467 160.942 7.82452 26.2765 4.6481e-06 0.023383 0.112104 8.66237e-06 705 30. 0.067936 0.064657 20.3863 26.2765 2 2458598.9705903 632120241 68.4653550530126 34.3010831211166 2.22033155894057 1.09912626570997 99.3272035303972 63.8529203701669 1.56603922547724 1.05558696441876 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 156 632 11 1 ZTF_g 845211684115 0 1.7081 160.096 9.62892 27.0461 6.8499e-06 0.0287528 -0.0432054 1.27338e-05 718 90. 0.051533 0.054368 20.8855 27.0461 2 2458599.7116898 632120141 121.944977126476 38.5671607434364 3.51723227526358 1.23004769127429 -109.185988050552 74.0260796644971 -1.48490048993904 1.04812718954666 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 157 632 11 1 ZTF_r 845384684115 0 1.8747 474.429 10.6219 27.5079 7.5835e-06 0.0303192 0.109142 1.40726e-05 727 90. 0.049312 0.06598 21.1931 27.5079 2 2458599.8846875 632120241 29.7199102674015 48.2253153846769 0.685531189182898 1.48173936443694 -56.5847620833583 86.4270668337879 -0.659120641235491 1.06567085080432 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 158 632 11 1 ZTF_g 846391464115 0 1.7739 81.53 4.04807 26.2945 5.8164e-06 0.0267944 -0.0646457 1.07956e-05 732 30. 0.052622 0.054275 21.0393 26.2945 1 2458600.8914699 632120141 30.9898431561618 19.3636674678059 1.780272828374 1.3265407515004 22.8912115579485 35.3593204163613 0.65174853230979 1.05649643305572 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 159 632 11 1 ZTF_r 851377074115 0 1.7714 150.283 6.50366 26.2152 4.8993e-06 0.0244988 0.105898 9.02587e-06 727 30. 0.046606 0.064451 20.5273 26.2152 1 2458605.8770718 632120241 -46.3828138424494 28.4479442594603 -1.81368142270226 1.12331052224949 -91.8412573479519 52.2326972901194 -1.77015199859799 1.06336808044178 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 160 632 11 1 ZTF_i 851464694115 0 1.4998 302.558 7.03005 25.658 1.617e-06 0.0203954 0.192939 1.01818e-05 730 30. 0.049021 0.064796 19.9334 25.658 2 2458605.9646991 632120341 -50.2144023567719 27.2731544306569 -2.04808382470925 1.03642677401692 -47.529423690147 55.3225345105947 -0.864919467565928 1.03556536008603 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 161 632 11 1 ZTF_g 854295194115 0 2.4358 75.6841 4.59129 26.2028 6.1881e-06 0.0273794 -0.0449516 1.1556e-05 724 30. 0.063359 0.060805 20.5573 26.2028 1 2458608.7951968 632120141 1.8767527754773 23.9379016975331 0.0872119081467417 1.10413249862583 -46.8311811421888 39.1097213434558 -1.20549546818743 1.08517685931184 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 162 632 11 1 ZTF_r 854339684115 0 2.1696 139.991 5.93774 26.1241 4.0786e-06 0.0222672 0.112403 7.59826e-06 726 30. 0.051313 0.057016 20.3224 26.1241 1 2458608.8396875 632120241 -11.6297522551226 30.2086904658782 -0.428246049232042 1.09652998261933 -53.4464168561731 50.7229143622243 -1.06079041839927 1.07806581091563 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 163 632 11 1 ZTF_i 858491444115 0 1.5178 307.734 7.73143 25.6912 1.7209e-06 0.0209577 0.183187 1.07179e-05 724 30. 0.051968 0.063492 19.8705 25.6912 2 2458612.9914468 632120341 -56.1048071921913 27.8106287795984 -2.24410961881886 1.09919368362569 -50.7729656058795 57.313668132614 -0.891845280818214 1.03341410731978 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 164 632 11 1 ZTF_i 862335614115 0 1.679 308.36 7.08295 25.7024 1.7824e-06 0.0214305 0.191269 1.11743e-05 730 30. 0.050803 0.064102 19.9085 25.7024 2 2458616.8356134 632120341 -19.7443377109261 27.583605616429 -0.796244301103259 1.12845693667387 -9.55805163197939 55.3220119936181 -0.173934846417958 1.03579223896098 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 165 632 11 1 ZTF_r 862359784115 0 1.8168 155.353 7.48475 26.251 4.0753e-06 0.0222727 0.108542 7.55645e-06 731 30. 0.050204 0.064757 20.3768 26.251 1 2458616.8597801 632120241 -2.05410753448974 32.7693173918155 -0.0697285416013272 1.23551848783622 -137.614893536354 60.3233792306485 -2.29665080983383 1.05658998189686 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 166 1676 2 0 ZTF_g 864416860415 0 1.7303 216.413 12.7346 25.3902 1.93543e-05 0.0373922 -0.0339399 5.00644e-05 484 30. 0.046493 0.057475 18.89 25.3902 1 2458618.9168634 1676120104 34.2637352176766 40.4653832480452 0.94190228053205 1.23923115434437 -114.229132492609 82.1229801008675 -1.40032025300181 1.03526677081018 0.0613631432058131 17.6350004196167 0.0410000011324883 2.65100002288818 0.155000001192093 2458269.832766 2458680.729491 0
 167 632 11 1 ZTF_g 865268984115 0 2.5853 74.3779 15.8512 26.1915 2.04781e-05 0.04014 -0.0477705 5.17257e-05 508 30. 0.056183 0.067435 19.1581 26.1915 1 2458619.7689815 632120141 12.1318715728137 83.565689944924 0.16149333458907 1.01561930309333 136.308281067839 134.349758195935 1.02141103211503 1.07867128661502 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
 168 632 11 1 ZTF_i 873437264115 0 1.9203 312.396 6.69977 25.7172 1.5819e-06 0.0202455 0.18471 9.68479e-06 727 30. 0.055374 0.059117 19.8804 25.7172 2 2458627.9372685 632120341 36.3079627615034 31.1266856294186 1.29754910659439 1.12727213760054 -15.5424476831093 59.8384146824295 -0.261489664215366 1.04039801120706 0.129888574100765 17.1770001983643 0.0599999986588955 3.75399994850159 0.379999995231628 2458229.006018 2458363.633657 0
 169 632 11 1 ZTF_r 878302514115 0 2.0836 158.957 5.79986 26.2642 3.664e-06 0.0210534 0.108233 6.77e-06 725 30. 0.051778 0.057911 20.54 26.2642 1 2458632.8025116 632120241 44.7334000642729 28.8373066901189 1.7255677435693 1.15270412366343 -41.6977672401324 49.9418302856214 -0.840549973068524 1.07187104305081 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 170 632 11 1 ZTF_r 878309234115 0 2.1784 158.972 5.86236 26.2743 3.5806e-06 0.020759 0.111376 6.62863e-06 722 30. 0.053476 0.065392 20.4899 26.2743 1 2458632.8092361 632120241 -64.3363246708718 31.0193994575162 -2.30715973114678 0.971866567368061 -109.616700339071 52.5820962808751 -2.09871768012374 1.07883789521472 0.223979849552808 17.15 0.0579999983310699 3.92799997329712 0.430000007152557 2458158.970718 2458254.864271 0
 171 632 11 1 ZTF_g 878342604115 0 2.2966 77.6476 4.79767 26.2335 6.1534e-06 0.0275953 -0.046939 1.14845e-05 732 30. 0.062711 0.067064 20.6126 26.2335 1 2458632.8426042 632120141 -10.956319734426 23.8847821198679 -0.510267860335347 1.2095059877644 15.2034618486232 40.4010545796008 0.378847983008632 1.08345917922076 0.251703313884991 17.6020004272461 0.0370000004768372 2.43799996376038 0.162000000476837 2458203.919549 2458333.687569 0
